Source.Name,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
season-1011,09/01/2011,Santander,Sp Gijon,1,1,D,1,0,H,13,17,3,9,16,15,4,10,1,3,0,0
season-1011,10/01/2011,Hercules,Ath Madrid,4,1,H,4,0,H,10,22,6,4,17,15,4,4,1,0,0,0
season-1011,15/01/2011,Ath Bilbao,Santander,2,1,H,2,0,H,9,12,4,4,13,12,6,7,2,3,0,1
season-1011,15/01/2011,Getafe,Sociedad,0,4,A,0,2,A,22,11,3,4,8,17,10,2,3,4,0,0
season-1011,15/01/2011,Sevilla,Espanol,1,2,A,0,1,A,17,11,6,4,17,9,7,3,1,2,0,0
season-1011,15/01/2011,Sp Gijon,Hercules,2,0,H,2,0,H,8,5,6,2,12,17,3,4,3,5,0,0
season-1011,15/01/2011,Villarreal,Osasuna,4,2,H,1,0,H,20,12,12,4,10,10,6,5,1,3,0,0
season-1011,15/01/2011,Zaragoza,Levante,1,0,H,1,0,H,10,8,2,3,25,18,4,0,5,3,0,0
season-1011,16/01/2011,Almeria,Real Madrid,1,1,D,0,0,D,9,24,3,10,21,18,1,12,2,2,0,0
season-1011,16/01/2011,Barcelona,Malaga,4,1,H,3,0,H,13,4,9,2,12,12,8,1,1,1,0,0
season-1011,16/01/2011,Valencia,La Coruna,2,0,H,0,0,D,17,9,7,1,16,14,2,3,3,2,0,0
season-1011,17/01/2011,Ath Madrid,Mallorca,3,0,H,2,0,H,10,18,5,7,12,9,4,4,2,3,1,1
season-1011,22/01/2011,Barcelona,Santander,3,0,H,2,0,H,14,7,11,3,6,15,8,1,0,0,0,0
season-1011,22/01/2011,Sevilla,Levante,4,1,H,3,0,H,9,5,5,2,14,22,6,1,2,2,0,0
season-1011,22/01/2011,Valencia,Malaga,4,3,H,1,2,A,15,9,7,6,15,7,9,2,1,4,0,2
season-1011,23/01/2011,Almeria,Osasuna,3,2,H,2,1,H,14,16,4,5,19,16,6,9,3,5,0,0
season-1011,23/01/2011,Getafe,Espanol,1,3,A,1,0,H,17,12,5,6,15,6,5,6,0,0,0,0
season-1011,23/01/2011,Real Madrid,Mallorca,1,0,H,0,0,D,18,10,5,2,12,15,12,5,3,4,0,0
season-1011,23/01/2011,Sp Gijon,Ath Madrid,1,0,H,0,0,D,6,5,3,1,19,14,4,5,2,3,0,0
season-1011,23/01/2011,Villarreal,Sociedad,2,1,H,1,1,D,28,4,8,1,14,20,8,2,1,4,0,0
season-1011,23/01/2011,Zaragoza,La Coruna,1,0,H,1,0,H,7,5,4,0,30,14,5,1,4,2,0,0
season-1011,24/01/2011,Ath Bilbao,Hercules,3,0,H,1,0,H,12,7,4,3,21,16,8,1,3,4,0,0
season-1011,29/01/2011,Hercules,Barcelona,0,3,A,0,1,A,4,22,2,8,12,8,2,9,2,1,1,0
season-1011,29/01/2011,La Coruna,Sevilla,3,3,D,1,0,H,16,12,5,6,14,8,4,5,1,3,0,1
season-1011,29/01/2011,Levante,Getafe,2,0,H,0,0,D,15,7,6,0,10,11,3,3,3,2,1,1
season-1011,29/01/2011,Malaga,Zaragoza,1,2,A,1,1,D,15,12,6,7,14,26,5,3,3,4,0,0
season-1011,29/01/2011,Mallorca,Sp Gijon,0,4,A,0,1,A,16,10,3,3,17,10,4,2,4,2,0,0
season-1011,29/01/2011,Sociedad,Almeria,2,0,H,1,0,H,13,22,5,5,10,23,9,2,2,3,0,0
season-1011,30/01/2011,Ath Madrid,Ath Bilbao,0,2,A,0,1,A,16,15,7,7,17,17,3,6,3,1,1,0
season-1011,30/01/2011,Espanol,Villarreal,0,1,A,0,1,A,13,16,5,6,9,13,7,5,2,4,0,0
season-1011,30/01/2011,Osasuna,Real Madrid,1,0,H,0,0,D,9,21,3,4,24,9,5,5,8,3,0,0
season-1011,31/01/2011,Santander,Valencia,1,1,D,1,0,H,8,8,4,3,14,16,3,6,4,2,1,2
season-1011,05/02/2011,Almeria,Espanol,3,2,H,3,1,H,11,17,5,5,24,16,4,6,5,3,0,0
season-1011,05/02/2011,Ath Bilbao,Sp Gijon,3,0,H,2,0,H,13,6,6,1,15,14,9,3,4,2,0,1
season-1011,05/02/2011,Barcelona,Ath Madrid,3,0,H,2,0,H,15,10,8,4,11,15,5,5,2,3,0,0
season-1011,05/02/2011,Getafe,La Coruna,4,1,H,3,0,H,19,19,10,8,12,8,5,7,5,4,0,0
season-1011,05/02/2011,Osasuna,Mallorca,1,1,D,1,1,D,16,8,5,4,16,14,5,4,1,1,0,0
season-1011,05/02/2011,Villarreal,Levante,0,1,A,0,0,D,14,11,4,4,10,14,6,7,2,7,0,0
season-1011,05/02/2011,Zaragoza,Santander,1,1,D,1,1,D,18,13,5,4,20,22,4,5,4,3,0,0
season-1011,06/02/2011,Real Madrid,Sociedad,4,1,H,3,0,H,30,14,8,4,7,10,11,3,2,3,0,0
season-1011,06/02/2011,Sevilla,Malaga,0,0,D,0,0,D,9,6,2,1,17,16,7,4,4,4,0,0
season-1011,06/02/2011,Valencia,Hercules,2,0,H,1,0,H,15,7,7,3,17,14,4,2,3,2,0,0
season-1011,12/02/2011,Ath Madrid,Valencia,1,2,A,1,1,D,15,11,5,2,14,17,13,5,2,4,1,0
season-1011,12/02/2011,Santander,Sevilla,3,2,H,2,1,H,8,19,4,6,19,10,1,7,4,3,1,0
season-1011,12/02/2011,Sp Gijon,Barcelona,1,1,D,1,0,H,7,15,1,6,17,8,4,10,4,6,0,0
season-1011,13/02/2011,Espanol,Real Madrid,0,1,A,0,1,A,19,19,5,10,11,9,5,9,2,2,0,1
season-1011,13/02/2011,Hercules,Zaragoza,2,1,H,0,1,A,7,11,5,6,12,17,2,3,1,3,0,0
season-1011,13/02/2011,La Coruna,Villarreal,1,0,H,0,0,D,12,3,3,2,16,12,2,2,1,2,0,0
season-1011,13/02/2011,Levante,Almeria,1,0,H,0,0,D,11,12,4,3,16,17,7,9,3,2,0,0
season-1011,13/02/2011,Malaga,Getafe,2,2,D,0,2,A,20,8,6,5,13,15,9,3,2,4,0,0
season-1011,13/02/2011,Sociedad,Osasuna,1,0,H,0,0,D,19,12,9,1,10,15,5,3,1,3,0,1
season-1011,14/02/2011,Mallorca,Ath Bilbao,1,0,H,1,0,H,11,12,5,3,15,11,3,9,2,2,0,0
season-1011,19/02/2011,Real Madrid,Levante,2,0,H,2,0,H,25,3,11,1,8,11,13,2,2,2,0,0
season-1011,19/02/2011,Valencia,Sp Gijon,0,0,D,0,0,D,12,7,2,0,13,5,12,4,1,0,0,0
season-1011,19/02/2011,Zaragoza,Ath Madrid,0,1,A,0,0,D,14,16,2,7,15,15,4,5,3,3,0,0
season-1011,20/02/2011,Almeria,La Coruna,1,1,D,0,0,D,12,8,4,4,15,17,3,7,1,4,0,0
season-1011,20/02/2011,Barcelona,Ath Bilbao,2,1,H,1,0,H,20,5,5,4,9,18,11,1,3,3,0,0
season-1011,20/02/2011,Getafe,Santander,0,1,A,0,0,D,6,8,1,4,13,12,8,4,1,2,1,0
season-1011,20/02/2011,Osasuna,Espanol,4,0,H,1,0,H,15,11,8,0,19,12,8,8,2,2,0,0
season-1011,20/02/2011,Sevilla,Hercules,1,0,H,1,0,H,17,7,6,3,14,16,6,8,2,3,0,0
season-1011,20/02/2011,Villarreal,Malaga,1,1,D,1,0,H,15,6,7,2,14,23,3,1,1,1,0,0
season-1011,21/02/2011,Sociedad,Mallorca,1,0,H,0,0,D,12,9,4,2,13,17,11,5,1,2,0,0
season-1011,26/02/2011,Ath Madrid,Sevilla,2,2,D,0,1,A,19,15,11,5,15,10,9,3,2,2,0,0
season-1011,26/02/2011,Espanol,Sociedad,4,1,H,1,1,D,11,14,4,5,13,16,4,6,1,1,0,0
season-1011,26/02/2011,La Coruna,Real Madrid,0,0,D,0,0,D,4,21,1,9,21,13,4,11,4,3,0,0
season-1011,26/02/2011,Mallorca,Barcelona,0,3,A,0,1,A,8,7,3,4,12,9,5,2,1,0,0,0
season-1011,26/02/2011,Sp Gijon,Zaragoza,0,0,D,0,0,D,13,12,5,0,15,11,4,3,3,4,0,0
season-1011,27/02/2011,Ath Bilbao,Valencia,1,2,A,1,0,H,17,11,6,5,19,14,7,5,3,4,0,0
season-1011,27/02/2011,Hercules,Getafe,0,0,D,0,0,D,11,17,5,7,12,15,7,9,1,2,1,0
season-1011,27/02/2011,Levante,Osasuna,2,1,H,1,1,D,14,8,7,4,13,16,5,1,3,2,0,0
season-1011,27/02/2011,Santander,Villarreal,2,2,D,1,0,H,17,17,9,2,11,7,6,8,2,3,0,0
season-1011,28/02/2011,Malaga,Almeria,3,1,H,0,1,A,18,15,8,5,12,20,6,5,4,1,0,2
season-1011,01/03/2011,Espanol,Mallorca,1,2,A,1,0,H,10,16,3,6,20,18,0,9,5,3,0,0
season-1011,01/03/2011,Sevilla,Sp Gijon,3,0,H,2,0,H,16,3,8,0,17,15,2,1,2,1,0,1
season-1011,02/03/2011,Getafe,Ath Madrid,1,1,D,1,0,H,11,13,3,3,15,13,7,8,4,2,0,0
season-1011,02/03/2011,Osasuna,La Coruna,0,0,D,0,0,D,19,5,6,3,14,16,8,4,2,2,0,0
season-1011,02/03/2011,Sociedad,Levante,1,1,D,0,0,D,14,11,1,1,15,20,4,6,1,4,0,0
season-1011,02/03/2011,Valencia,Barcelona,0,1,A,0,0,D,7,20,1,8,18,7,8,4,4,1,0,0
season-1011,02/03/2011,Villarreal,Hercules,1,0,H,1,0,H,18,6,7,3,8,18,5,4,2,2,0,0
season-1011,02/03/2011,Zaragoza,Ath Bilbao,2,1,H,0,1,A,18,9,5,3,19,18,8,3,4,2,0,0
season-1011,03/03/2011,Almeria,Santander,1,1,D,0,1,A,20,6,6,3,17,12,15,5,2,4,0,1
season-1011,03/03/2011,Real Madrid,Malaga,7,0,H,3,0,H,20,5,13,1,18,14,5,2,1,2,0,1
season-1011,05/03/2011,Ath Madrid,Villarreal,3,1,H,1,1,D,16,8,6,2,19,7,11,2,3,3,0,0
season-1011,05/03/2011,Barcelona,Zaragoza,1,0,H,1,0,H,23,3,12,1,9,12,13,2,1,1,0,0
season-1011,05/03/2011,Mallorca,Valencia,1,2,A,1,1,D,10,11,4,6,16,14,7,6,2,0,0,0
season-1011,06/03/2011,Ath Bilbao,Sevilla,2,0,H,0,0,D,15,12,6,3,17,19,12,8,1,3,0,0
season-1011,06/03/2011,Hercules,Almeria,1,2,A,0,0,D,13,8,3,6,11,12,4,1,3,4,0,0
season-1011,06/03/2011,Levante,Espanol,1,0,H,1,0,H,13,11,5,2,16,11,2,5,3,5,0,0
season-1011,06/03/2011,Malaga,Osasuna,0,1,A,0,0,D,20,15,4,4,20,25,6,8,0,6,0,0
season-1011,06/03/2011,Santander,Real Madrid,1,3,A,0,2,A,7,21,3,8,22,10,3,3,2,2,0,0
season-1011,06/03/2011,Sp Gijon,Getafe,2,0,H,2,0,H,16,12,4,0,20,15,8,1,2,4,1,0
season-1011,07/03/2011,La Coruna,Sociedad,2,1,H,1,0,H,14,5,3,2,9,9,6,2,2,1,0,0
season-1011,12/03/2011,Almeria,Ath Madrid,2,2,D,0,1,A,12,17,6,7,19,13,6,7,2,3,0,0
season-1011,12/03/2011,Real Madrid,Hercules,2,0,H,1,0,H,22,9,11,4,9,12,8,7,0,1,0,0
season-1011,12/03/2011,Zaragoza,Valencia,4,0,H,2,0,H,9,3,6,1,17,20,1,3,2,2,0,1
season-1011,13/03/2011,Espanol,La Coruna,2,0,H,0,0,D,13,6,6,2,12,19,9,5,2,2,0,1
season-1011,13/03/2011,Levante,Mallorca,1,1,D,1,0,H,8,15,2,7,11,7,4,6,4,2,0,0
season-1011,13/03/2011,Osasuna,Santander,3,1,H,2,0,H,12,10,3,3,13,17,7,8,2,2,1,0
season-1011,13/03/2011,Sevilla,Barcelona,1,1,D,0,1,A,11,12,3,6,20,11,0,4,5,2,0,0
season-1011,13/03/2011,Sociedad,Malaga,0,2,A,0,1,A,14,10,5,5,23,14,8,2,2,2,0,0
season-1011,13/03/2011,Villarreal,Sp Gijon,1,1,D,1,0,H,12,14,3,5,13,14,4,2,2,2,0,2
season-1011,14/03/2011,Getafe,Ath Bilbao,2,2,D,0,0,D,14,12,3,5,16,15,6,4,4,2,0,0
season-1011,19/03/2011,Ath Madrid,Real Madrid,1,2,A,0,2,A,16,17,9,8,16,15,12,1,2,3,0,0
season-1011,19/03/2011,Barcelona,Getafe,2,1,H,1,0,H,14,8,6,3,12,10,5,3,3,2,0,0
season-1011,19/03/2011,Mallorca,Zaragoza,1,0,H,0,0,D,11,6,5,1,20,18,2,3,4,2,0,1
season-1011,20/03/2011,Ath Bilbao,Villarreal,0,1,A,0,0,D,15,9,6,4,22,5,10,2,2,1,0,0
season-1011,20/03/2011,Hercules,Osasuna,0,4,A,0,2,A,18,13,6,7,18,13,7,3,2,4,0,0
season-1011,20/03/2011,La Coruna,Levante,0,1,A,0,0,D,11,20,3,6,15,8,6,6,2,2,0,0
season-1011,20/03/2011,Malaga,Espanol,2,0,H,2,0,H,11,10,7,2,17,18,6,9,1,2,0,0
season-1011,20/03/2011,Santander,Sociedad,2,1,H,1,0,H,16,11,3,5,18,14,5,5,1,2,0,0
season-1011,20/03/2011,Sp Gijon,Almeria,1,0,H,1,0,H,9,15,4,5,18,24,0,3,3,3,0,0
season-1011,20/03/2011,Valencia,Sevilla,0,1,A,0,0,D,26,23,9,10,14,13,9,6,2,1,0,0
season-1011,02/04/2011,Getafe,Valencia,2,4,A,1,0,H,13,12,6,5,11,11,7,7,1,2,0,0
season-1011,02/04/2011,Real Madrid,Sp Gijon,0,1,A,0,0,D,33,4,13,1,17,14,10,1,4,3,0,0
season-1011,02/04/2011,Villarreal,Barcelona,0,1,A,0,0,D,7,10,3,6,10,14,3,8,2,4,0,0
season-1011,03/04/2011,Espanol,Santander,1,2,A,1,0,H,8,7,4,5,11,27,6,2,1,3,0,0
season-1011,03/04/2011,La Coruna,Mallorca,2,1,H,0,1,A,16,4,5,2,14,17,6,1,3,1,0,1
season-1011,03/04/2011,Levante,Malaga,3,1,H,2,0,H,9,18,5,4,29,7,2,8,5,4,0,0
season-1011,03/04/2011,Osasuna,Ath Madrid,2,3,A,1,1,D,15,12,7,6,21,11,3,4,4,2,1,0
season-1011,03/04/2011,Sevilla,Zaragoza,3,1,H,1,0,H,20,15,10,5,12,19,8,5,1,4,0,0
season-1011,03/04/2011,Sociedad,Hercules,1,3,A,0,0,D,19,13,5,8,13,14,9,5,2,5,0,0
season-1011,04/04/2011,Almeria,Ath Bilbao,1,3,A,1,1,D,18,14,6,7,8,10,8,7,1,1,0,0
season-1011,09/04/2011,Ath Bilbao,Real Madrid,0,3,A,0,1,A,12,7,2,2,13,10,8,1,3,5,0,0
season-1011,09/04/2011,Barcelona,Almeria,3,1,H,0,0,D,14,2,4,1,7,5,8,4,3,3,0,0
season-1011,09/04/2011,Mallorca,Sevilla,2,2,D,2,1,H,10,7,3,3,10,6,5,5,3,3,0,0
season-1011,10/04/2011,Ath Madrid,Sociedad,3,0,H,2,0,H,21,7,13,4,16,7,10,7,2,1,0,0
season-1011,10/04/2011,Hercules,Espanol,0,0,D,0,0,D,8,3,3,1,11,8,4,2,2,2,0,0
season-1011,10/04/2011,Malaga,La Coruna,0,0,D,0,0,D,8,5,1,2,12,7,6,2,4,3,0,1
season-1011,10/04/2011,Santander,Levante,1,1,D,1,0,H,14,6,6,2,10,9,6,3,3,2,0,0
season-1011,10/04/2011,Sp Gijon,Osasuna,1,0,H,0,0,D,9,7,5,4,2,13,1,6,1,2,0,0
season-1011,10/04/2011,Valencia,Villarreal,5,0,H,1,0,H,17,7,12,4,10,7,14,5,1,2,0,0
season-1011,11/04/2011,Zaragoza,Getafe,2,1,H,2,1,H,11,14,7,5,23,12,2,9,2,3,0,0
season-1011,16/04/2011,Almeria,Valencia,0,3,A,0,0,D,8,18,1,7,9,10,5,9,0,1,0,0
season-1011,16/04/2011,Getafe,Sevilla,1,0,H,0,0,D,13,2,6,2,20,16,5,2,3,4,0,0
season-1011,16/04/2011,Malaga,Mallorca,3,0,H,2,0,H,19,14,8,8,12,17,14,2,2,3,0,0
season-1011,16/04/2011,Real Madrid,Barcelona,1,1,D,0,0,D,13,11,6,6,22,14,8,0,2,5,1,0
season-1011,17/04/2011,Espanol,Ath Madrid,2,2,D,1,1,D,10,19,3,4,12,15,1,9,2,5,0,0
season-1011,17/04/2011,La Coruna,Santander,2,0,H,1,0,H,12,16,4,5,8,9,7,6,2,2,0,0
season-1011,17/04/2011,Levante,Hercules,2,1,H,2,0,H,16,9,5,3,15,25,7,4,4,3,0,0
season-1011,17/04/2011,Osasuna,Ath Bilbao,1,2,A,0,0,D,6,6,2,2,19,15,4,3,3,4,1,1
season-1011,17/04/2011,Sociedad,Sp Gijon,2,1,H,1,0,H,13,12,4,6,10,23,4,6,3,2,0,0
season-1011,18/04/2011,Villarreal,Zaragoza,1,0,H,0,0,D,10,17,6,8,12,24,4,3,2,4,0,1
season-1011,23/04/2011,Ath Bilbao,Sociedad,2,1,H,2,1,H,9,10,6,3,19,13,5,5,6,2,0,0
season-1011,23/04/2011,Barcelona,Osasuna,2,0,H,1,0,H,11,14,2,5,11,17,6,5,2,2,0,0
season-1011,23/04/2011,Valencia,Real Madrid,3,6,A,0,4,A,21,14,8,8,7,19,11,7,1,0,0,0
season-1011,24/04/2011,Ath Madrid,Levante,4,1,H,1,1,D,16,12,6,3,14,18,5,4,3,4,0,0
season-1011,24/04/2011,Hercules,La Coruna,1,0,H,0,0,D,14,9,3,2,8,13,8,5,2,4,0,0
season-1011,24/04/2011,Mallorca,Getafe,2,0,H,1,0,H,13,11,7,3,15,8,7,5,2,3,0,0
season-1011,24/04/2011,Santander,Malaga,1,2,A,0,2,A,21,11,5,4,8,10,11,5,4,3,0,0
season-1011,24/04/2011,Sevilla,Villarreal,3,2,H,2,0,H,9,19,3,7,11,18,0,9,3,3,0,1
season-1011,24/04/2011,Sp Gijon,Espanol,1,0,H,0,0,D,14,10,4,4,16,13,2,3,0,6,0,0
season-1011,25/04/2011,Zaragoza,Almeria,1,0,H,0,0,D,22,7,11,3,15,19,8,10,2,4,1,0
season-1011,30/04/2011,La Coruna,Ath Madrid,0,1,A,0,0,D,10,17,3,5,16,8,9,6,1,4,1,0
season-1011,30/04/2011,Real Madrid,Zaragoza,2,3,A,0,1,A,18,10,7,4,12,21,7,5,1,4,1,0
season-1011,30/04/2011,Sociedad,Barcelona,2,1,H,0,1,A,8,13,3,7,19,12,4,5,2,1,0,0
season-1011,01/05/2011,Almeria,Sevilla,0,1,A,0,0,D,6,19,1,10,13,13,3,5,1,3,1,0
season-1011,01/05/2011,Levante,Sp Gijon,0,0,D,0,0,D,8,4,2,1,10,16,6,1,2,2,0,0
season-1011,01/05/2011,Malaga,Hercules,3,1,H,1,1,D,12,11,3,4,15,14,4,6,2,3,0,1
season-1011,01/05/2011,Osasuna,Valencia,1,0,H,0,0,D,19,5,6,1,12,16,8,1,4,7,0,0
season-1011,01/05/2011,Santander,Mallorca,2,0,H,2,0,H,8,13,3,8,18,12,3,6,4,1,0,0
season-1011,01/05/2011,Villarreal,Getafe,2,1,H,0,1,A,19,15,6,6,15,16,8,5,4,4,0,0
season-1011,02/05/2011,Espanol,Ath Bilbao,2,1,H,1,1,D,9,7,6,4,16,18,11,6,2,2,0,0
season-1011,07/05/2011,Ath Bilbao,Levante,3,2,H,1,0,H,13,13,4,4,14,11,4,6,3,4,0,0
season-1011,07/05/2011,Ath Madrid,Malaga,0,3,A,0,2,A,14,11,6,5,15,14,7,1,2,3,0,0
season-1011,07/05/2011,Getafe,Almeria,2,0,H,1,0,H,15,10,8,1,10,20,7,3,5,4,0,0
season-1011,07/05/2011,Hercules,Santander,2,3,A,2,3,A,21,12,9,7,14,20,13,2,1,1,1,0
season-1011,07/05/2011,Sevilla,Real Madrid,2,6,A,0,3,A,16,19,5,10,13,15,10,10,2,2,0,0
season-1011,07/05/2011,Sp Gijon,La Coruna,2,2,D,1,2,A,17,8,7,5,15,9,4,4,4,4,0,0
season-1011,07/05/2011,Valencia,Sociedad,3,0,H,3,0,H,9,11,4,1,10,8,8,7,1,1,0,0
season-1011,08/05/2011,Barcelona,Espanol,2,0,H,1,0,H,14,6,6,2,13,14,8,3,1,3,0,0
season-1011,08/05/2011,Mallorca,Villarreal,0,0,D,0,0,D,11,6,5,2,16,6,6,7,1,1,0,0
season-1011,08/05/2011,Zaragoza,Osasuna,1,3,A,1,0,H,21,11,7,3,11,15,5,3,1,1,0,0
season-1011,10/05/2011,La Coruna,Ath Bilbao,2,1,H,1,1,D,10,12,3,2,7,12,5,4,3,2,0,0
season-1011,10/05/2011,Malaga,Sp Gijon,2,0,H,1,0,H,6,13,3,4,10,14,6,7,2,1,0,0
season-1011,10/05/2011,Real Madrid,Getafe,4,0,H,1,0,H,21,8,7,1,16,18,7,4,2,3,0,0
season-1011,10/05/2011,Santander,Ath Madrid,2,1,H,1,1,D,14,6,6,1,24,19,4,7,2,2,0,0
season-1011,11/05/2011,Almeria,Villarreal,0,0,D,0,0,D,15,12,3,4,11,5,10,9,3,1,0,0
season-1011,11/05/2011,Espanol,Valencia,2,2,D,1,2,A,20,10,7,5,7,18,7,4,2,3,0,0
season-1011,11/05/2011,Hercules,Mallorca,2,2,D,2,0,H,15,9,2,3,10,15,4,2,2,2,0,0
season-1011,11/05/2011,Levante,Barcelona,1,1,D,1,1,D,9,10,2,2,10,4,2,3,1,1,0,0
season-1011,11/05/2011,Osasuna,Sevilla,3,2,H,0,2,A,19,9,7,3,11,13,7,2,3,3,0,1
season-1011,11/05/2011,Sociedad,Zaragoza,2,1,H,1,0,H,14,11,4,4,22,21,7,1,4,2,0,0
season-1011,15/05/2011,Almeria,Mallorca,3,1,H,3,1,H,13,13,4,5,11,7,3,7,1,1,0,0
season-1011,15/05/2011,Ath Bilbao,Malaga,1,1,D,0,1,A,18,8,7,3,13,14,5,7,2,2,0,1
season-1011,15/05/2011,Ath Madrid,Hercules,2,1,H,1,0,H,19,8,6,2,12,8,7,10,1,3,0,0
season-1011,15/05/2011,Barcelona,La Coruna,0,0,D,0,0,D,8,8,2,4,11,13,5,0,0,2,0,0
season-1011,15/05/2011,Getafe,Osasuna,2,0,H,0,0,D,19,12,4,5,8,14,11,8,0,0,0,0
season-1011,15/05/2011,Sevilla,Sociedad,3,1,H,0,0,D,16,4,8,1,12,18,7,3,3,3,0,0
season-1011,15/05/2011,Sp Gijon,Santander,2,1,H,1,1,D,33,3,16,2,11,4,16,1,0,0,0,0
season-1011,15/05/2011,Valencia,Levante,0,0,D,0,0,D,17,5,5,1,19,5,5,2,2,2,0,1
season-1011,15/05/2011,Villarreal,Real Madrid,1,3,A,0,2,A,10,7,2,5,13,17,4,4,5,1,0,0
season-1011,15/05/2011,Zaragoza,Espanol,1,0,H,0,0,D,21,7,7,5,11,16,5,6,2,0,0,0
season-1011,21/05/2011,Espanol,Sevilla,2,3,A,0,2,A,15,5,7,3,7,14,7,1,0,1,0,0
season-1011,21/05/2011,Hercules,Sp Gijon,0,0,D,0,0,D,17,9,4,2,10,9,10,4,1,0,0,0
season-1011,21/05/2011,La Coruna,Valencia,0,2,A,0,1,A,28,12,6,6,6,22,11,3,1,1,0,0
season-1011,21/05/2011,Levante,Zaragoza,1,2,A,0,1,A,3,20,2,10,19,18,1,11,5,4,0,0
season-1011,21/05/2011,Malaga,Barcelona,1,3,A,1,1,D,13,18,4,8,10,8,6,8,3,2,0,0
season-1011,21/05/2011,Mallorca,Ath Madrid,3,4,A,0,2,A,25,12,14,6,17,8,10,4,1,3,0,0
season-1011,21/05/2011,Osasuna,Villarreal,1,0,H,1,0,H,14,4,6,3,20,10,11,3,1,2,0,0
season-1011,21/05/2011,Real Madrid,Almeria,8,1,H,2,1,H,27,6,13,1,11,10,15,6,1,1,0,0
season-1011,21/05/2011,Santander,Ath Bilbao,1,2,A,0,2,A,18,9,6,7,14,12,9,2,2,0,1,0
season-1011,21/05/2011,Sociedad,Getafe,1,1,D,0,1,A,12,8,7,1,8,12,4,3,0,1,0,0
season-1112,27/08/2011,Granada,Betis,0,1,A,0,0,D,11,18,2,3,12,16,8,5,2,2,0,0
season-1112,27/08/2011,Sp Gijon,Sociedad,1,2,A,0,1,A,17,6,4,2,14,11,9,2,2,1,1,1
season-1112,27/08/2011,Valencia,Santander,4,3,H,1,2,A,26,4,11,3,14,11,10,3,3,3,0,0
season-1112,28/08/2011,Ath Bilbao,Vallecano,1,1,D,0,0,D,10,13,4,6,17,19,9,4,1,3,0,0
season-1112,28/08/2011,Ath Madrid,Osasuna,0,0,D,0,0,D,28,16,8,2,9,8,12,5,1,0,0,0
season-1112,28/08/2011,Getafe,Levante,1,1,D,0,0,D,8,9,2,1,15,6,1,4,5,3,0,0
season-1112,28/08/2011,Mallorca,Espanol,1,0,H,0,0,D,11,9,4,3,21,15,5,4,2,3,0,0
season-1112,28/08/2011,Sevilla,Malaga,2,1,H,2,0,H,15,6,9,1,15,7,2,8,3,1,0,0
season-1112,28/08/2011,Zaragoza,Real Madrid,0,6,A,0,2,A,8,39,1,16,16,16,7,9,2,1,0,0
season-1112,29/08/2011,Barcelona,Villarreal,5,0,H,2,0,H,18,5,9,1,15,14,12,0,3,3,0,0
season-1112,10/09/2011,Real Madrid,Getafe,4,2,H,1,1,D,26,10,10,6,9,13,4,6,3,3,0,0
season-1112,10/09/2011,Sociedad,Barcelona,2,2,D,0,2,A,10,13,4,6,10,17,5,4,2,1,0,0
season-1112,10/09/2011,Valencia,Ath Madrid,1,0,H,0,0,D,12,12,6,2,15,18,3,7,1,2,0,0
season-1112,10/09/2011,Villarreal,Sevilla,2,2,D,1,1,D,11,10,5,5,15,14,2,1,2,4,1,0
season-1112,11/09/2011,Betis,Mallorca,1,0,H,0,0,D,24,9,7,2,9,17,7,5,2,4,0,0
season-1112,11/09/2011,Espanol,Ath Bilbao,2,1,H,1,0,H,10,17,6,7,17,21,2,3,2,1,0,0
season-1112,11/09/2011,Osasuna,Sp Gijon,2,1,H,2,0,H,21,10,7,2,22,16,6,8,2,3,0,0
season-1112,11/09/2011,Santander,Levante,0,0,D,0,0,D,8,11,1,2,14,20,3,4,2,2,1,0
season-1112,11/09/2011,Vallecano,Zaragoza,0,0,D,0,0,D,20,7,5,1,19,14,3,1,4,4,0,0
season-1112,12/09/2011,Malaga,Granada,4,0,H,2,0,H,20,12,9,4,12,11,4,3,1,2,0,0
season-1112,17/09/2011,Barcelona,Osasuna,8,0,H,5,0,H,18,7,14,1,8,15,8,3,1,5,0,0
season-1112,17/09/2011,Granada,Villarreal,1,0,H,0,0,D,8,14,2,4,17,11,0,7,7,2,0,0
season-1112,17/09/2011,Mallorca,Malaga,0,1,A,0,1,A,6,8,1,4,21,12,4,8,2,1,0,0
season-1112,17/09/2011,Sevilla,Sociedad,1,0,H,0,0,D,15,11,5,1,20,9,8,1,3,2,0,0
season-1112,17/09/2011,Sp Gijon,Valencia,0,1,A,0,1,A,15,11,4,5,13,19,6,6,1,5,0,0
season-1112,18/09/2011,Ath Bilbao,Betis,2,3,A,1,3,A,18,18,9,6,14,19,10,1,3,4,1,1
season-1112,18/09/2011,Ath Madrid,Santander,4,0,H,2,0,H,17,4,7,0,17,17,5,4,3,2,0,0
season-1112,18/09/2011,Getafe,Vallecano,0,1,A,0,1,A,7,9,2,4,20,14,5,8,3,5,0,0
season-1112,18/09/2011,Levante,Real Madrid,1,0,H,0,0,D,11,14,4,3,20,16,3,6,7,3,0,1
season-1112,18/09/2011,Zaragoza,Espanol,2,1,H,1,0,H,12,14,5,4,23,12,3,4,2,4,0,1
